Site,Quadrat,Year,Acropora,Agaricia,Colpophyllia,Dichocoenia,Diploria,Eusmilia,Favia,Helioseris,Isophyllastrea,Madracis,Manicina,Meandrina,Montastraea,Mycetophyllia,Porites,Scolymia,Siderastrea,Stephanocoenia,Orbicella
Tektite East,1,1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,2,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,3,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,4,1996,0,1,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0
Tektite East,5,1996,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8,0,0,0,0
Tektite East,6,1996,0,0,0,1,0,0,11,0,0,0,0,0,0,0,10,0,1,0,0
Tektite East,7,1996,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,8,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,9,1996,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,1,0,0
Tektite East,10,1996,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0
Tektite East,11,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Tektite East,12,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Tektite East,13,1996,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,4,0,0
Tektite East,14,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,15,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,16,1996,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0,0,0,0
Tektite East,17,1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0
Tektite East,18,1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,19,1996,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,20,1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,21,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tektite East,22,1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0
Tektite East,23,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tektite East,24,1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0
Tektite East,25,1996,0,0,0,0,1,0,2,0,0,0,0,0,0,0,8,0,5,0,0
Tektite East,26,1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Tektite East,27,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,28,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,29,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,30,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tektite East,31,1996,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0
Tektite East,32,1996,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
Tektite East,33,1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0
Tektite East,34,1996,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0
Tektite East,35,1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,4,0,0
Tektite East,36,1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0
Tektite East,37,1996,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,14,0,0
Tektite East,38,1996,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0
Tektite East,39,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,40,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,1,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0
Tektite East,2,1997,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,1,0,0
Tektite East,3,1997,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0
Tektite East,4,1997,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0
Tektite East,5,1997,0,1,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0
Tektite East,6,1997,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,1,0,0
Tektite East,7,1997,0,1,0,0,0,0,25,0,0,0,0,0,0,0,6,0,1,0,0
Tektite East,8,1997,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,9,1997,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,10,1997,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,1,0,0
Tektite East,11,1997,0,1,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0
Tektite East,12,1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,13,1997,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,3,0,0
Tektite East,14,1997,0,3,0,0,0,1,5,0,0,0,0,0,0,0,2,0,0,0,0
Tektite East,15,1997,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,1,0,0
Tektite East,16,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0
Tektite East,17,1997,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,2,0,0
Tektite East,18,1997,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,19,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,20,1997,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,1,0,0
Tektite East,21,1997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,2,0,0
Tektite East,22,1997,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0
Tektite East,23,1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
Tektite East,24,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,25,1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,26,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,27,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,28,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,29,1997,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,30,1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,31,1997,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,3,0,0
Tektite East,32,1997,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0
Tektite East,33,1997,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0
Tektite East,34,1997,0,1,0,0,0,0,8,0,0,0,0,0,0,0,7,0,4,0,0
Tektite East,35,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0
Tektite East,36,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tektite East,37,1997,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0
Tektite East,38,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Tektite East,39,1997,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tektite East,40,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,1,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tektite East,2,1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,3,1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Tektite East,4,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Tektite East,5,1998,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0
Tektite East,6,1998,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,2,0,0
Tektite East,7,1998,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,1,0,0
Tektite East,8,1998,0,0,0,0,0,0,20,0,0,0,0,0,0,0,3,0,0,0,0
Tektite East,9,1998,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,10,1998,0,1,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0
Tektite East,11,1998,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,12,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,13,1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Tektite East,14,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
Tektite East,15,1998,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0
Tektite East,16,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Tektite East,17,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,18,1998,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tektite East,19,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tektite East,20,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,21,1998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,22,1998,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,23,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,24,1998,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0
Tektite East,25,1998,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,26,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,27,1998,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,28,1998,0,5,0,0,0,0,5,0,0,0,0,0,0,0,4,0,1,0,0
Tektite East,29,1998,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
Tektite East,30,1998,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0
Tektite East,31,1998,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,3,0,0
Tektite East,32,1998,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,3,0,0
Tektite East,33,1998,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,5,0,0
Tektite East,34,1998,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,7,1,0
Tektite East,35,1998,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Tektite East,36,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tektite East,37,1998,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,38,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,39,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
Tektite East,40,1998,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7,0,3,0,0
Tektite East,1,1999,0,1,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0
Tektite East,2,1999,0,0,0,0,1,0,4,0,0,0,0,0,0,0,8,0,3,0,0
Tektite East,3,1999,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,4,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,5,1999,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0
Tektite East,6,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0
Tektite East,7,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
Tektite East,8,1999,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0
Tektite East,9,1999,0,1,0,0,0,0,3,0,0,0,0,0,0,0,2,0,1,0,0
Tektite East,10,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0
Tektite East,11,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,12,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,13,1999,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,14,1999,0,0,0,0,4,0,1,0,0,0,0,0,0,0,10,0,0,0,0
Tektite East,15,1999,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0
Tektite East,16,1999,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0
Tektite East,17,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0
Tektite East,18,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Tektite East,19,1999,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,20,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,21,1999,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,1,0,0
Tektite East,22,1999,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0
Tektite East,23,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
Tektite East,24,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
Tektite East,25,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,26,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
Tektite East,27,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Tektite East,28,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0
Tektite East,29,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Tektite East,30,1999,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0
Tektite East,31,1999,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0
Tektite East,32,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,33,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,34,1999,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2,0,0,0,0
Tektite East,35,1999,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0
Tektite East,36,1999,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,37,1999,0,1,0,0,0,0,7,0,0,0,0,0,0,0,3,0,1,0,0
Tektite East,38,1999,0,1,0,0,0,0,7,0,0,0,0,0,0,0,2,0,1,0,0
Tektite East,39,1999,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,10,0,0
Tektite East,40,1999,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0
Tektite East,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tektite East,2,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
Tektite East,3,2000,0,0,1,0,1,0,5,0,0,0,0,0,0,0,12,0,1,0,0
Tektite East,4,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Tektite East,5,2000,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,0,0,0,0
Tektite East,6,2000,0,0,0,0,1,0,5,0,0,0,0,0,0,0,7,0,4,0,0
Tektite East,7,2000,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,3,0,0
Tektite East,8,2000,0,0,0,0,1,0,2,0,0,0,0,0,0,0,5,0,7,0,0
Tektite East,9,2000,0,0,0,0,3,0,2,0,0,0,0,0,0,0,8,0,10,0,0
Tektite East,10,2000,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,8,0,0
Tektite East,11,2000,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,12,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
Tektite East,13,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0
Tektite East,14,2000,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,1,0,0
Tektite East,15,2000,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,1,0,0
Tektite East,16,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0
Tektite East,17,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,8,0,0
Tektite East,18,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,19,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0
Tektite East,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0
Tektite East,21,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0
Tektite East,22,2000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0
Tektite East,23,2000,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,4,0,0
Tektite East,24,2000,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,18,0,0
Tektite East,25,2000,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tektite East,26,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,27,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Tektite East,28,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tektite East,29,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
Tektite East,30,2000,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,6,0,0
Tektite East,31,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,6,0,0
Tektite East,32,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0
Tektite East,33,2000,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7,0,2,0,0
Tektite East,34,2000,0,3,1,0,0,0,7,0,0,0,0,0,0,0,1,0,1,0,0
Tektite East,35,2000,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6,0,3,0,0
Tektite East,36,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Tektite East,37,2000,0,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0,23,0,0
Tektite East,38,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,20,0,0
Tektite East,39,2000,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
Tektite East,40,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0
Tektite East,1,2001,0,3,1,0,0,0,5,0,0,0,0,0,0,0,2,0,1,0,0
Tektite East,2,2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,3,2001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,3,0,0
Tektite East,4,2001,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,1,0,0
Tektite East,5,2001,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,1,0,0
Tektite East,6,2001,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,2,0,0
Tektite East,7,2001,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,1,0,0
Tektite East,8,2001,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,5,0,1
Tektite East,9,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Tektite East,10,2001,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,7,0,0
Tektite East,11,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Tektite East,12,2001,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0
Tektite East,13,2001,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0
Tektite East,14,2001,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,0
Tektite East,15,2001,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0
Tektite East,16,2001,0,0,0,0,0,0,19,0,0,0,0,0,0,0,6,0,0,0,0
Tektite East,17,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Tektite East,18,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,19,2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,3,0,0
Tektite East,20,2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
Tektite East,21,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,22,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Tektite East,23,2001,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0
Tektite East,24,2001,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
Tektite East,25,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,26,2001,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,27,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,28,2001,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,2,0,0
Tektite East,29,2001,0,0,0,0,0,0,3,0,0,0,1,0,0,0,5,0,3,0,0
Tektite East,30,2001,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,1,0,0
Tektite East,31,2001,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,4,0,0
Tektite East,32,2001,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,0
Tektite East,33,2001,0,3,0,0,0,0,5,0,0,0,0,0,0,0,3,0,11,0,0
Tektite East,34,2001,0,1,0,0,0,0,3,0,0,0,0,0,0,0,2,0,1,0,0
Tektite East,35,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0
Tektite East,36,2001,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0
Tektite East,37,2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,11,0,0
Tektite East,38,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
Tektite East,39,2001,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,10,0,0
Tektite East,40,2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0
Tektite East,1,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
Tektite East,2,2002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Tektite East,3,2002,0,0,1,0,1,0,3,0,0,0,0,0,0,0,2,0,2,0,0
Tektite East,4,2002,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10,0,0,0,0
Tektite East,5,2002,0,0,0,0,0,0,8,0,0,0,0,0,0,0,15,0,0,0,0
Tektite East,6,2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,1,0,0
Tektite East,7,2002,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,4,0,0
Tektite East,8,2002,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0
Tektite East,9,2002,0,0,0,0,1,0,4,0,0,0,0,0,0,0,2,0,1,0,0
Tektite East,10,2002,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,1,0,0
Tektite East,11,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0
Tektite East,12,2002,0,0,0,0,1,0,5,0,0,0,0,0,0,0,5,0,0,0,0
Tektite East,13,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,14,2002,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,1,0,0
Tektite East,15,2002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,16,2002,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0
Tektite East,17,2002,0,0,0,0,1,0,2,0,0,0,0,0,0,0,7,0,6,0,1
Tektite East,18,2002,0,0,0,0,2,0,2,0,0,0,0,0,0,0,4,0,4,0,0
Tektite East,19,2002,0,1,1,0,0,0,3,0,0,0,0,0,0,0,2,0,2,0,0
Tektite East,20,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0
Tektite East,21,2002,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0
Tektite East,22,2002,0,1,0,0,1,0,2,0,0,0,0,0,1,0,11,0,1,0,0
Tektite East,23,2002,0,2,0,0,0,0,4,0,0,0,0,0,0,0,4,0,1,0,0
Tektite East,24,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
Tektite East,25,2002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
Tektite East,26,2002,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,6,0,0
Tektite East,27,2002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0
Tektite East,28,2002,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,5,0,0
Tektite East,29,2002,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,0,10,0,0
Tektite East,30,2002,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,10,0,0
Tektite East,31,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,39,0,0
Tektite East,32,2002,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0
Tektite East,33,2002,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,4,0,0
Tektite East,34,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Tektite East,35,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Tektite East,36,2002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,37,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,38,2002,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,39,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0
Tektite East,40,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,1,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,2,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,3,2003,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7,0,2,0,0
